Price,Close,High,Low,Open,Volume
Ticker,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS,LIQUIDBEES.NS
Date,,,,,
2019-08-28,797.8535766601562,797.8615629874616,797.8455903328507,797.8455903328507,0
2019-08-29,797.845458984375,797.8614316363563,797.6938648818816,797.845458984375,0
2019-08-30,800.0851440429688,800.0931527077406,800.037140887659,800.0851440429688,0
2019-09-03,800.0851440429688,800.0931527077406,799.54910066979,800.0851440429688,0
2019-09-04,800.0770263671875,800.093043694549,800.037031882099,800.037031882099,0
2019-09-05,800.0770263671875,800.093043694549,796.5246468583179,796.5246468583179,0
2019-09-06,800.0770263671875,800.093043694549,799.7649814835298,800.0850350308682,0
2019-09-09,800.0851440429688,800.0931527077406,799.5410920050181,800.037140887659,0
2019-09-11,800.0770263671875,800.093043694549,799.6930011770336,800.0770263671875,0
2019-09-12,800.0851440429688,800.0931527077406,799.573077830784,800.0771353781968,0
2019-09-13,800.0851440429688,800.0931527077406,800.0771353781968,800.0851440429688,0
2019-09-16,800.0851440429688,800.0931527077406,799.573077830784,800.0771353781968,0
2019-09-17,800.0851440429688,800.0931527077406,800.0451495524309,800.0851440429688,0
2019-09-18,800.0770263671875,800.093043694549,800.0770263671875,800.0850350308682,0
2019-09-19,800.0851440429688,800.0931527077406,800.0771353781968,800.0771353781968,0
2019-09-20,800.0770263671875,800.093043694549,799.7809988108913,800.0850350308682,0
2019-09-23,800.0770263671875,800.093043694549,799.6849925133528,799.6849925133528,0
2019-09-24,800.0689697265625,800.092995716164,796.5245990939154,796.5245990939154,0
2019-09-25,800.0851440429688,800.0931527077406,798.6849950408936,799.2850588989257,0
2019-09-26,800.0851440429688,800.0931527077406,799.6851014709472,800.0851440429688,0
2019-09-27,800.0851440429688,800.0931527077406,799.3890738743171,800.0851440429688,0
2019-09-30,802.3543701171875,802.3624014963806,802.3463387379944,802.3543701171875,0
2019-10-01,802.3543701171875,802.3624014963806,801.969255690515,802.3543701171875,0
2019-10-03,802.3462524414062,802.3623151980647,801.9531066778256,801.9531066778256,0
2019-10-04,802.3543701171875,802.3624014963806,801.969255690515,802.3463387379944,0
2019-10-07,802.3543701171875,802.3624014963806,802.2741542689055,802.3543701171875,0
2019-10-09,802.3462524414062,803.1566381035552,801.5519295359157,801.5519295359157,0
2019-10-10,802.3543701171875,802.3624014963806,802.0334087804108,802.3142621930465,0
2019-10-11,802.3462524414062,802.3783779547233,802.03332251748,802.3542838197355,0
2019-10-14,802.3543701171875,802.3624014963806,801.5680785054565,801.5680785054565,0
2019-10-15,802.3462524414062,802.3623151980647,802.03332251748,802.3542838197355,0
2019-10-16,802.3462524414062,802.3623151980647,802.0493852741384,802.3542838197355,0
2019-10-17,802.3462524414062,808.7731180902933,802.3462524414062,808.7731180902933,0
